orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,disposition,survey
4.18224416,1.07,6.209,57.2,1206.0,500.7,6057.0,0.999,4.392,FALSE POSITIVE,Kepler
0.643002821,36.82,1.02608,2671.5,2188.0,5409.39,5681.0,1.036,4.315,FALSE POSITIVE,Kepler
1.95119541,0.47,1.907,59.7,1050.0,287.41,4936.0,0.628,4.681,FALSE POSITIVE,Kepler
53.220416998,55.22,17.7344,72895.0,655.0,43.63,5653.0,2.057,3.905,FALSE POSITIVE,Kepler
8.0018897,0.9,3.425,102.7,864.0,131.75,5830.0,0.876,4.54,CANDIDATE,Kepler
383.85362,2.78,9.76,422.9,314.0,2.29,6675.0,1.293,4.341,CANDIDATE,Kepler
2.564012541,7.27,0.9433,2551.9,1720.0,2065.56,6274.0,1.428,4.139,CANDIDATE,Kepler
0.71538172,,5.0,,,7377.38,,,,FALSE POSITIVE,Kepler
2.264471713,102.12,7.1803,187430.0,2103.0,4637.68,6782.0,1.752,4.014,FALSE POSITIVE,Kepler
18.3602239,2.04,2.352,574.6,637.0,38.9,5713.0,0.856,4.551,FALSE POSITIVE,Kepler
5.21395046,1.24,3.188,78.5,1201.0,492.29,5529.0,1.412,4.123,CANDIDATE,Kepler
24.996068,2.4,5.623,621.7,604.0,31.43,5761.0,0.956,4.492,CANDIDATE,Kepler
8.9429645,0.89,1.803,233.5,536.0,19.51,4183.0,0.594,4.655,CANDIDATE,Kepler
281.509095,85.77,40.963,5948.7,685.0,52.05,4797.0,10.709,2.632,FALSE POSITIVE,Kepler
2.405625303,1.11,0.6283,163.5,1180.0,459.66,5450.0,0.83,4.573,CANDIDATE,Kepler
3.258249472,79.23,2.6358,1643.5,2057.0,4234.38,6712.0,2.361,3.859,FALSE POSITIVE,Kepler
552.8295063,56.89,16.0851,266300.0,229.0,0.65,5956.0,0.929,4.403,FALSE POSITIVE,Kepler
0.773595312,0.96,0.781,93.0,1976.0,3613.97,5973.0,0.935,4.506,FALSE POSITIVE,Kepler
0.7735301,1.87,1.335,185.4,2474.0,8868.22,6296.0,1.35,4.217,CANDIDATE,Kepler
533.6593,1.92,12.81,533.5,205.0,0.42,5695.0,0.839,4.556,FALSE POSITIVE,Kepler
2.42186898,,6.22,,,,,,,CANDIDATE,Kepler
44.827323809,429.0,6.86103,237120.0,779.0,87.2,5160.0,3.279,3.568,FALSE POSITIVE,Kepler
7.535894184,24.64,8.3059,172130.0,642.0,40.28,4969.0,0.537,4.736,FALSE POSITIVE,Kepler
0.562498925,2.88,0.6743,420.1,2129.0,4880.5,5638.0,0.933,4.437,FALSE POSITIVE,Kepler
0.755049082,30.47,2.09643,26068.0,1551.0,1372.84,5242.0,0.622,4.64,FALSE POSITIVE,Kepler
1.012694226,42.51,3.6017,108500.0,2230.0,5846.79,6487.0,1.233,4.292,FALSE POSITIVE,Kepler
10.303356001,69.66,5.98633,520070.0,787.0,90.76,5497.0,0.9,4.423,FALSE POSITIVE,Kepler
2.214029545,94.23,5.64264,349110.0,1894.0,3041.8,6604.0,1.526,4.178,FALSE POSITIVE,Kepler
2.441988077,90.39,3.94526,95344.0,1993.0,3721.74,6078.0,2.059,3.874,FALSE POSITIVE,Kepler
2.44200193,0.95,3.146,128.6,1217.0,518.48,5587.0,0.851,4.556,FALSE POSITIVE,Kepler
384.847556,1.09,9.969,189.9,220.0,0.56,5579.0,0.798,4.58,CONFIRMED,Kepler
2.131225773,35.68,5.4932,2337.1,1555.0,1382.47,6181.0,1.028,4.38,FALSE POSITIVE,Kepler
0.839907158,0.92,1.019,119.6,1640.0,1705.12,5120.0,0.853,4.478,CANDIDATE,Kepler
1.219736039,135.43,4.89465,611520.0,2611.0,10982.55,7358.0,1.637,4.171,FALSE POSITIVE,Kepler
2.015152464,132.05,8.17997,561690.0,2107.0,4657.05,6988.0,1.649,4.163,FALSE POSITIVE,Kepler
0.82820657,35.67,2.70353,118530.0,1473.0,1109.75,5033.0,0.655,4.611,FALSE POSITIVE,Kepler
1.7613778,2.32,1.355,359.3,1824.0,2621.69,6544.0,1.207,4.349,CANDIDATE,Kepler
2.537081943,67.96,4.80903,245320.0,1712.0,2032.57,6735.0,1.309,4.307,FALSE POSITIVE,Kepler
14.443127448,92.28,8.33598,41685.0,1182.0,462.07,5757.0,2.736,3.672,FALSE POSITIVE,Kepler
5.61386908,34.24,5.07753,57386.0,714.0,61.43,4504.0,0.709,4.582,FALSE POSITIVE,Kepler
9.080194398,76.4,8.18777,324570.0,1013.0,248.49,6461.0,1.131,4.396,FALSE POSITIVE,Kepler
9.93442075,34.03,7.8219,55965.0,679.0,50.35,5382.0,0.669,4.654,FALSE POSITIVE,Kepler
2.071939672,75.64,4.45367,198770.0,1696.0,1953.33,6140.0,1.254,4.247,FALSE POSITIVE,Kepler
8.5893644,1.21,6.975,179.3,792.0,93.09,5602.0,0.817,4.571,FALSE POSITIVE,Kepler
8.589644815,140.07,9.49469,269520.0,1412.0,940.15,6331.0,2.194,3.813,FALSE POSITIVE,Kepler
11.7728146,0.93,4.132,77.1,788.0,90.86,5410.0,1.056,4.333,CANDIDATE,Kepler
1.009671584,125.31,4.37759,155120.0,3287.0,27692.04,7652.0,2.242,3.974,FALSE POSITIVE,Kepler
2.46506501,1.14,6.218,39.8,1999.0,3777.82,6881.0,1.714,4.101,CANDIDATE,Kepler
1.758599866,1.6,0.2729,237.8,1101.0,347.1,4744.0,0.725,4.606,CANDIDATE,Kepler
1.260575815,29.91,2.36064,154280.0,1410.0,935.7,5388.0,0.715,4.576,FALSE POSITIVE,Kepler
1.88912273,0.59,4.219,60.2,1248.0,573.44,5413.0,0.754,4.578,FALSE POSITIVE,Kepler
0.609125246,0.96,0.655,139.2,1896.0,3049.07,5595.0,0.796,4.581,FALSE POSITIVE,Kepler
14.1573717,1.1,3.786,130.0,778.0,86.67,6122.0,0.964,4.487,CANDIDATE,Kepler
1.566528935,49.66,3.2593,92511.0,1551.0,1371.7,5883.0,0.905,4.471,FALSE POSITIVE,Kepler
4.52977632,12.22,26.752,1582.2,2264.0,6213.27,8912.0,2.299,4.05,FALSE POSITIVE,Kepler
1.291964282,10.97,1.8378,28640.0,1249.0,572.64,4995.0,0.638,4.624,CANDIDATE,Kepler
37.4646974,0.97,4.954,51.6,677.0,49.61,6266.0,1.342,4.209,CANDIDATE,Kepler
4.32744048,0.58,4.539,22.0,1254.0,585.32,5888.0,1.227,4.275,FALSE POSITIVE,Kepler
11.57958162,,2.47,,,,,,,FALSE POSITIVE,Kepler
6.31915999,1.04,3.465,34.4,1369.0,829.72,6254.0,1.706,4.019,CANDIDATE,Kepler
2.58393841,0.77,2.169,49.4,1470.0,1103.3,6164.0,1.09,4.378,CANDIDATE,Kepler
0.87630504,22.24,1.11,170.9,1911.0,3156.02,6032.0,0.929,4.508,FALSE POSITIVE,Kepler
6.5595368,0.62,4.324,26.3,1079.0,320.09,5950.0,1.196,4.323,CANDIDATE,Kepler
31.5322987,0.74,3.49,106.4,461.0,10.65,5183.0,0.739,4.608,CANDIDATE,Kepler
14.7510068,1.7,2.25,381.1,629.0,36.94,5295.0,0.8,4.548,CANDIDATE,Kepler
15.582794732,14.0,3.76683,52760.0,397.0,5.86,3849.0,0.546,4.703,FALSE POSITIVE,Kepler
1.529283907,2.26,14.0075,54.8,2550.0,9998.13,6438.0,2.266,3.829,FALSE POSITIVE,Kepler
2.908454772,40.85,2.6005,64325.0,1153.0,416.75,5631.0,0.764,4.518,FALSE POSITIVE,Kepler
1.540396094,48.81,2.8044,55123.0,1576.0,1455.18,5780.0,1.0,4.438,FALSE POSITIVE,Kepler
1.540395674,117.33,2.80168,70615.0,2850.0,15595.35,7394.0,2.283,3.897,FALSE POSITIVE,Kepler
2.344138713,2.43,0.4495,110.8,1797.0,2469.65,5313.0,2.095,3.835,FALSE POSITIVE,Kepler
0.91849333,0.93,2.399,58.7,2205.0,5576.7,6469.0,1.193,4.385,FALSE POSITIVE,Kepler
1.341078755,41.8,3.86492,112150.0,1968.0,3533.56,6368.0,1.225,4.323,FALSE POSITIVE,Kepler
316.950146,,5.33,,,,,,,FALSE POSITIVE,Kepler
589.74851,2.03,12.74,462.4,217.0,0.53,6003.0,0.932,4.507,FALSE POSITIVE,Kepler
235.2976173,82.92,87.013,23053.0,585.0,27.65,4894.0,5.568,2.968,FALSE POSITIVE,Kepler
54.54312996,,7.03,,,,,,,CANDIDATE,Kepler
7.4539297,,14.21,,,520.65,,,,FALSE POSITIVE,Kepler
36.136968,1.3,15.42,152.0,600.0,30.69,6258.0,1.046,4.442,FALSE POSITIVE,Kepler
0.933746709,0.36,3.435,18.6,1893.0,3026.99,6302.0,0.815,4.535,FALSE POSITIVE,Kepler
0.93376738,0.63,4.036,55.4,1678.0,1879.0,5611.0,0.787,4.53,FALSE POSITIVE,Kepler
0.93374073,0.84,4.296,147.6,1371.0,831.95,4753.0,0.717,4.585,FALSE POSITIVE,Kepler
0.93369659,0.78,4.444,81.4,1680.0,1891.43,5619.0,0.838,4.558,FALSE POSITIVE,Kepler
0.9337473,0.6,3.446,64.6,1625.0,1652.84,5649.0,0.741,4.606,FALSE POSITIVE,Kepler
677.35794,7.12,9.698,322.4,388.0,5.35,6335.0,3.523,3.593,FALSE POSITIVE,Kepler
4.0551242,3.13,12.0,148.7,2013.0,3887.31,7064.0,2.531,3.888,FALSE POSITIVE,Kepler
12.9284553,0.64,2.49,297.9,343.0,3.26,3578.0,0.375,4.893,CANDIDATE,Kepler
21.6817115,0.89,7.18,73.5,713.0,60.99,6297.0,1.031,4.448,FALSE POSITIVE,Kepler
466.08101,2.13,23.69,180.1,305.0,2.05,6098.0,1.59,4.097,FALSE POSITIVE,Kepler
0.66573903,,1.27,,,,,,,FALSE POSITIVE,Kepler
4.02018903,0.6,3.616,18.5,1337.0,754.66,5788.0,1.376,4.178,CANDIDATE,Kepler
3.796383639,0.71,8.6711,31.1,1323.0,724.17,6017.0,1.21,4.3,FALSE POSITIVE,Kepler
0.71059239,3.92,4.92,280.6,3318.0,28640.03,7454.0,1.853,4.107,FALSE POSITIVE,Kepler
3.33930957,1.2,2.597,91.3,1205.0,498.37,5700.0,1.006,4.434,CANDIDATE,Kepler
3.36379289,44.77,23.7,136.3,1840.0,2712.28,5947.0,2.407,3.814,FALSE POSITIVE,Kepler
4.29251656,3.66,4.254,249.5,1144.0,403.88,6032.0,0.973,4.485,CANDIDATE,Kepler
4.98792404,0.73,1.618,346.2,485.0,13.07,3606.0,0.395,4.859,CANDIDATE,Kepler
0.907818056,0.55,1.679,29.5,2012.0,3871.99,6210.0,1.014,4.456,FALSE POSITIVE,Kepler
297.71402,45.69,13.413,1374.5,706.0,58.76,4916.0,10.801,2.572,FALSE POSITIVE,Kepler
3.87594316,0.68,2.314,58.6,1081.0,323.21,5713.0,0.893,4.541,CONFIRMED,Kepler
5.68325648,0.97,1.778,44.6,1257.0,589.92,6072.0,1.286,4.133,CANDIDATE,Kepler
0.93373761,1.0,3.303,58.7,2073.0,4359.29,5534.0,1.326,4.17,FALSE POSITIVE,Kepler
0.687739345,1.53,0.1866,37.6,2837.0,15318.29,6823.0,1.493,4.212,FALSE POSITIVE,Kepler
9.524076544,151.0,10.4891,198400.0,1390.0,882.28,5180.0,3.371,3.428,FALSE POSITIVE,Kepler
11.637858887,77.01,11.8851,427950.0,895.0,151.54,6360.0,1.058,4.433,FALSE POSITIVE,Kepler
50.900813,,3.3,,,,,,,FALSE POSITIVE,Kepler
91.649983,2.27,10.294,193.6,568.0,24.57,6705.0,1.608,4.145,CANDIDATE,Kepler
541.742985,3.39,10.47,1038.6,248.0,0.9,6373.0,1.047,4.438,CANDIDATE,Kepler
14.5862195,1.17,2.733,202.2,702.0,57.32,5904.0,0.819,4.565,FALSE POSITIVE,Kepler
0.938074536,417.01,1.9618,575.9,5718.0,251840.36,4697.0,17.032,2.204,FALSE POSITIVE,Kepler
0.698359996,28.97,1.4959,774.1,1990.0,3702.25,5761.0,0.956,4.492,FALSE POSITIVE,Kepler
563.94854,2.55,15.631,872.9,209.0,0.45,5853.0,0.868,4.544,FALSE POSITIVE,Kepler
0.98376204,12.44,10.052,55.0,4203.0,73867.88,6431.0,5.294,3.276,FALSE POSITIVE,Kepler
2.403704619,27.04,0.8927,110.6,3903.0,54903.0,6244.0,10.105,2.897,FALSE POSITIVE,Kepler
33.65766894,78.44,40.787,15380.0,1211.0,508.66,4774.0,6.447,2.759,FALSE POSITIVE,Kepler
44.113873,4.9,3.956,196.3,1158.0,424.45,7854.0,3.462,3.669,CANDIDATE,Kepler
0.892988877,2.94,2.4428,85.0,3285.0,27545.43,6228.0,2.975,3.668,FALSE POSITIVE,Kepler
0.705816203,15.33,5.55,149.0,2109.0,4650.24,6106.0,0.966,4.487,FALSE POSITIVE,Kepler
374.51648,73.1,6.088,907420.0,220.0,0.55,5714.0,0.711,4.627,FALSE POSITIVE,Kepler
10.3482112,1.29,2.089,255.1,724.0,64.97,5383.0,0.822,4.543,FALSE POSITIVE,Kepler
1.7609276,1.53,5.189,57.3,2860.0,15818.72,8784.0,1.967,4.156,FALSE POSITIVE,Kepler
321.24194284,,10.16,,,,,,,FALSE POSITIVE,Kepler
1.463148937,15.82,11.04,168.0,2371.0,7470.01,6525.0,1.805,3.993,FALSE POSITIVE,Kepler
374.514471,139.55,6.629,440520.0,295.0,1.79,6446.0,1.155,4.381,FALSE POSITIVE,Kepler
482.62011,1.98,12.86,324.0,263.0,1.12,6315.0,1.095,4.389,CANDIDATE,Kepler
1.525924746,8.86,1.955,74.1,3786.0,48691.77,5000.0,10.533,2.81,FALSE POSITIVE,Kepler
1.25383162,0.47,7.68,12.9,2109.0,4677.63,6472.0,1.299,4.271,FALSE POSITIVE,Kepler
12.82252496,20.12,18.8,19268.0,915.0,165.54,5845.0,1.352,4.178,FALSE POSITIVE,Kepler
10.1551587,0.94,1.802,141.6,721.0,63.73,5275.0,0.796,4.505,CANDIDATE,Kepler
0.708965461,1.13,3.946,87.2,2417.0,8061.29,6528.0,1.155,4.384,CANDIDATE,Kepler
0.648772102,2.6,2.614,31.1,3758.0,47393.05,4973.0,4.708,3.208,FALSE POSITIVE,Kepler
0.96391996,,3.01,,,,,,,FALSE POSITIVE,Kepler
11.76872507,,1.11,,,,,,,CANDIDATE,Kepler
0.93705132,6.09,4.808,51.5,5094.0,159426.96,6691.0,7.781,3.088,FALSE POSITIVE,Kepler
451.86579,1.85,13.47,80.0,464.0,10.97,9024.0,2.005,4.154,FALSE POSITIVE,Kepler
491.52571,1.43,12.43,457.3,159.0,0.15,4541.0,0.669,4.608,FALSE POSITIVE,Kepler
411.54039644,,17.33,,,,,,,FALSE POSITIVE,Kepler
608.20572,1.46,13.63,554.2,143.0,0.1,4486.0,0.646,4.642,CANDIDATE,Kepler
480.03759,1.14,16.25,717.4,109.0,0.03,3622.0,0.43,4.826,FALSE POSITIVE,Kepler
0.87985197,,1.3,,,,,,,FALSE POSITIVE,Kepler
7.2274321,1.28,4.967,173.3,967.0,206.77,6075.0,0.969,4.486,CANDIDATE,Kepler
0.592618966,0.86,0.811,91.4,2103.0,4626.58,5926.0,0.887,4.532,FALSE POSITIVE,Kepler
0.532854237,1.21,3.231,50.9,3042.0,20292.47,6266.0,1.613,4.067,FALSE POSITIVE,Kepler
91.069934,1.59,17.33,12.7,1103.0,349.47,9051.0,4.232,3.623,CANDIDATE,Kepler
0.566802672,1.08,3.545,31.7,2791.0,14458.31,5102.0,1.961,3.787,FALSE POSITIVE,Kepler
0.566796331,1.5,5.194,114.8,2411.0,7979.99,6319.0,1.032,4.447,FALSE POSITIVE,Kepler
0.566785459,0.84,2.893,63.8,2280.0,6410.46,6063.0,1.012,4.476,FALSE POSITIVE,Kepler
0.566792936,0.79,2.846,23.0,3114.0,22251.32,6432.0,1.603,4.018,FALSE POSITIVE,Kepler
0.5668004,0.88,3.813,93.2,2222.0,5739.87,6215.0,0.872,4.543,FALSE POSITIVE,Kepler
0.566793614,21.63,5.723,31.4,7584.0,781981.98,3789.0,27.384,1.549,FALSE POSITIVE,Kepler
0.566798676,0.68,2.777,59.9,2051.0,4160.07,5490.0,0.887,4.436,FALSE POSITIVE,Kepler
0.5667638,0.75,1.73,64.5,2178.0,5335.09,5766.0,0.94,4.433,FALSE POSITIVE,Kepler
38.51077573,18.68,38.8558,84633.0,352.0,3.64,4374.0,0.635,4.626,FALSE POSITIVE,Kepler
4.23965309,,3.29,,,,,,,FALSE POSITIVE,Kepler
0.577910513,1.1,1.362,144.1,2081.0,4429.84,5730.0,0.908,4.503,FALSE POSITIVE,Kepler
0.566807725,0.94,2.16,31.5,2524.0,9645.51,5018.0,1.734,3.953,FALSE POSITIVE,Kepler
0.566807422,1.13,5.148,26.1,2680.0,12227.82,5616.0,1.547,4.04,FALSE POSITIVE,Kepler
1.345078434,12.16,10.19,3025.0,2324.0,6894.58,6664.0,1.675,4.141,FALSE POSITIVE,Kepler
366.088938,2.57,11.887,537.9,257.0,1.03,5941.0,0.945,4.464,CANDIDATE,Kepler
439.1076969,24.7,26.2259,69792.0,221.0,0.57,5810.0,0.811,4.567,FALSE POSITIVE,Kepler
414.45008,7.01,19.15,729.5,364.0,4.17,7037.0,1.683,4.136,CANDIDATE,Kepler
5.43103616,0.66,2.469,66.8,873.0,137.1,5374.0,0.721,4.555,CANDIDATE,Kepler
0.594003994,1.55,5.557,25.4,4952.0,142174.84,8596.0,2.968,3.793,FALSE POSITIVE,Kepler
328.32211,1.3,13.53,399.0,193.0,0.33,4906.0,0.668,4.648,CANDIDATE,Kepler
381.97977,1.55,15.7,900.0,132.0,0.07,3761.0,0.526,4.724,CANDIDATE,Kepler
67.412998,1.57,9.1,126.1,572.0,25.32,6525.0,1.359,4.248,CANDIDATE,Kepler
2.08802799,1.93,24.017,70.8,2003.0,3806.17,6593.0,1.67,4.117,FALSE POSITIVE,Kepler
10.4212788,36.9,28.4832,148.0,1235.0,549.92,6183.0,2.073,3.908,FALSE POSITIVE,Kepler
359.8249913,,5.22,,,,,,,CANDIDATE,Kepler
0.778705577,59.33,6.445,54.5,4233.0,75864.33,7846.0,3.066,3.743,FALSE POSITIVE,Kepler
4.44709107,0.96,16.79,40.5,1228.0,537.35,6137.0,1.076,4.357,FALSE POSITIVE,Kepler
293.70696,6140.44,11.03,1575.0,274.0,1.34,6054.0,0.893,4.508,FALSE POSITIVE,Kepler
27.795762425,81.48,15.5056,420330.0,655.0,43.51,5915.0,1.13,4.329,FALSE POSITIVE,Kepler
20.733748565,69.8,6.28773,417340.0,661.0,45.06,5620.0,0.974,4.363,FALSE POSITIVE,Kepler
24.238241803,102.31,4.16665,461960.0,793.0,93.68,6457.0,1.365,4.259,FALSE POSITIVE,Kepler
11.258825027,87.18,8.9592,196280.0,1080.0,322.25,6217.0,1.464,4.052,FALSE POSITIVE,Kepler
28.162612575,23.52,3.19576,37750.0,470.0,11.52,4936.0,0.761,4.54,FALSE POSITIVE,Kepler
75.378956896,58.76,7.70352,539180.0,365.0,4.17,5420.0,0.771,4.596,FALSE POSITIVE,Kepler
9.0584662,2.46,6.376,61.8,1310.0,695.41,5198.0,3.207,3.614,FALSE POSITIVE,Kepler
3.9169155,,2.11,,,,,,,FALSE POSITIVE,Kepler
342.55315723,830.99,73.8068,192890.0,738.0,70.22,4857.0,14.219,2.422,FALSE POSITIVE,Kepler
362.747593,2.51,16.45,132.4,384.0,5.13,6176.0,2.16,3.885,FALSE POSITIVE,Kepler
0.536650344,1.57,2.878,25.8,3380.0,30860.16,5490.0,2.825,3.681,FALSE POSITIVE,Kepler
0.694611128,0.64,1.115,98.8,1415.0,945.45,4612.0,0.662,4.646,CANDIDATE,Kepler
7.4751841,0.85,5.166,28.1,1168.0,439.51,5616.0,1.602,3.98,CANDIDATE,Kepler
328.0485,2.22,13.75,398.0,292.0,1.72,6268.0,1.1,4.429,FALSE POSITIVE,Kepler
1.72128752,0.65,2.366,58.5,1415.0,944.49,5813.0,0.833,4.561,FALSE POSITIVE,Kepler
0.784294574,87.26,4.18831,212530.0,2651.0,11702.6,6576.0,1.455,4.171,FALSE POSITIVE,Kepler
361.51099,6.85,4.868,235.9,733.0,68.36,9492.0,4.298,3.619,FALSE POSITIVE,Kepler
1.41435861,0.74,2.285,56.8,1578.0,1458.2,5470.0,0.994,4.366,FALSE POSITIVE,Kepler
0.616343903,1.72,0.7656,161.4,2513.0,9411.28,6045.0,1.34,4.264,FALSE POSITIVE,Kepler
1.04347858,1.09,2.012,22.5,2688.0,12313.82,6014.0,2.246,3.843,CANDIDATE,Kepler
364.33929,4.4,13.486,1944.0,228.0,0.64,5606.0,0.8,4.557,FALSE POSITIVE,Kepler
352.710091,3.75,2.901,1658.0,261.0,1.09,6112.0,0.908,4.513,FALSE POSITIVE,Kepler
33.8938177,1.22,2.012,205.1,527.0,18.27,5818.0,0.848,4.554,FALSE POSITIVE,Kepler
224.591055,2.17,3.232,125.2,392.0,5.56,5786.0,1.771,3.992,FALSE POSITIVE,Kepler
374.93999098,4.67,17.0849,235.1,381.0,4.99,5382.0,2.909,3.645,FALSE POSITIVE,Kepler
24.2783801,2.03,4.564,714.4,432.0,8.27,4450.0,0.707,4.583,CONFIRMED,Kepler
382.5891,2.15,11.7,298.2,305.0,2.05,6337.0,1.239,4.261,CANDIDATE,Kepler
11.9283194,0.98,6.69,182.5,632.0,37.8,5010.0,0.75,4.545,FALSE POSITIVE,Kepler
0.603351522,3.91,0.8358,164.1,3730.0,45493.51,6240.0,2.948,3.679,FALSE POSITIVE,Kepler
31.97280045,5.88,4.9,2236.4,626.0,36.33,6340.0,1.01,4.457,FALSE POSITIVE,Kepler
8.39140024,1.1,1.193,134.4,921.0,169.89,5892.0,0.935,4.389,FALSE POSITIVE,Kepler
0.532493086,1.87,2.145,19.9,4893.0,135046.96,6894.0,4.032,3.476,FALSE POSITIVE,Kepler
0.812678859,0.83,0.841,39.3,2403.0,7917.14,6636.0,1.236,4.349,FALSE POSITIVE,Kepler
183.836254,51.64,13.088,1046.2,852.0,124.46,4959.0,11.963,2.569,FALSE POSITIVE,Kepler
5.959695593,1.13,1.8383,151.2,937.0,182.4,5717.0,0.884,4.538,FALSE POSITIVE,Kepler
392.601892,2.25,3.21,779.0,204.0,0.41,5307.0,0.753,4.605,CANDIDATE,Kepler
452.65206,2.41,19.87,175.1,345.0,3.33,6664.0,1.73,4.075,FALSE POSITIVE,Kepler
234.66319186,1.68,7.627,243.5,328.0,2.73,6306.0,1.076,4.426,FALSE POSITIVE,Kepler
351.204993,3.57,22.414,1257.9,258.0,1.04,5845.0,0.918,4.435,FALSE POSITIVE,Kepler
260.446151,25.39,9.314,713.9,608.0,32.37,4845.0,7.796,2.897,CANDIDATE,Kepler
87.487573,1.87,5.881,528.7,377.0,4.79,5774.0,0.818,4.567,CANDIDATE,Kepler
11.9451376,3.32,6.893,63.3,1337.0,755.16,5094.0,4.163,3.38,CANDIDATE,Kepler
277.13367,1.84,9.67,321.2,307.0,2.09,6461.0,0.971,4.474,CANDIDATE,Kepler
3.381607,117.25,7.627,440.6,6037.0,314164.85,3974.0,59.437,1.056,FALSE POSITIVE,Kepler
0.660655454,16.81,7.111,566.9,2497.0,9210.84,6520.0,1.215,4.375,FALSE POSITIVE,Kepler
145.750554,15.34,13.999,385.6,748.0,74.07,5096.0,8.038,3.007,FALSE POSITIVE,Kepler
2.17813954,1.0,2.063,28.6,2073.0,4372.75,6511.0,1.851,4.003,FALSE POSITIVE,Kepler
384.09781,1.63,12.55,100.1,330.0,2.8,5884.0,1.628,3.979,FALSE POSITIVE,Kepler
0.505322676,46.59,5.2727,77349.0,2275.0,6291.87,5941.0,0.924,4.49,FALSE POSITIVE,Kepler
333.71634048,3.53,4.8236,420.2,362.0,4.05,6045.0,1.719,3.956,FALSE POSITIVE,Kepler
322.50741,2.11,20.688,349.5,257.0,1.03,5708.0,0.933,4.465,FALSE POSITIVE,Kepler
373.8716,2.19,16.78,382.7,279.0,1.44,5846.0,1.116,4.258,FALSE POSITIVE,Kepler
171.046664,32.31,2.438,731.0,827.0,110.64,4932.0,12.048,2.697,FALSE POSITIVE,Kepler
0.799868354,34.7,6.613,4928.8,1816.0,2581.61,5568.0,0.882,4.488,FALSE POSITIVE,Kepler
345.7671,2.5,15.38,212.7,336.0,3.02,5845.0,1.702,4.024,FALSE POSITIVE,Kepler
350.34114,2.5,16.97,1363.8,202.0,0.39,5188.0,0.69,4.642,FALSE POSITIVE,Kepler
363.97165,40.48,5.702,1966.0,231.0,0.68,5648.0,0.841,4.559,FALSE POSITIVE,Kepler
395.23753,3.17,18.494,1298.0,225.0,0.61,5648.0,0.841,4.559,FALSE POSITIVE,Kepler
385.97241,1.72,12.167,162.0,325.0,2.65,6732.0,1.316,4.271,FALSE POSITIVE,Kepler
89.667675,78.77,3.726,1415.0,1364.0,818.91,4742.0,21.291,2.099,FALSE POSITIVE,Kepler
5.0487451,0.67,4.007,67.6,922.0,170.39,5450.0,0.83,4.573,CANDIDATE,Kepler
321.02094,1.96,7.51,592.9,232.0,0.69,5334.0,0.81,4.492,FALSE POSITIVE,Kepler
122.11555,2.96,16.07,1104.0,351.0,3.6,5592.0,0.894,4.418,CANDIDATE,Kepler
1.213742728,1.18,3.596,31.7,2599.0,10804.6,6532.0,1.987,3.961,FALSE POSITIVE,Kepler
225.48805,1.7,19.46,379.9,267.0,1.2,5663.0,0.782,4.579,CANDIDATE,Kepler
366.74866,2.35,12.446,419.1,281.0,1.48,6136.0,1.087,4.368,FALSE POSITIVE,Kepler
0.93374894,0.18,4.637,226.2,433.0,8.36,2661.0,0.116,5.283,FALSE POSITIVE,Kepler
0.734548624,0.84,2.207,58.6,2082.0,4454.22,6046.0,1.007,4.478,FALSE POSITIVE,Kepler
317.99484,2.22,7.28,719.0,241.0,0.79,5665.0,0.82,4.568,FALSE POSITIVE,Kepler
432.96732,1.64,10.85,866.0,151.0,0.12,4403.0,0.576,4.7,FALSE POSITIVE,Kepler
614.39054,2.43,9.312,289.1,269.0,1.24,6228.0,1.427,4.193,FALSE POSITIVE,Kepler
578.88761,1.69,18.521,76.8,315.0,2.32,6180.0,1.917,3.946,CANDIDATE,Kepler
238.561202,5.75,11.9,260.2,568.0,24.55,6565.0,3.308,3.573,FALSE POSITIVE,Kepler
218.771117,250.2,3.201,140.1,1997.0,3757.91,3297.0,151.184,0.236,CANDIDATE,Kepler
375.17737,3.64,20.52,1230.0,264.0,1.15,6089.0,1.024,4.468,FALSE POSITIVE,Kepler
334.87402,47.48,35.42,387.8,408.0,6.52,6122.0,2.348,3.811,FALSE POSITIVE,Kepler
370.2402,29.24,31.46,1272.6,270.0,1.26,6296.0,0.966,4.481,FALSE POSITIVE,Kepler
1.6749812,79.51,2.707,94.0,8986.0,1540745.8,3940.0,84.461,0.76,FALSE POSITIVE,Kepler
288.678554,0.96,9.197,242.5,172.0,0.21,4326.0,0.575,4.667,FALSE POSITIVE,Kepler
307.94735718,76.66,15.0,11296.0,492.0,13.83,4878.0,4.461,3.08,FALSE POSITIVE,Kepler
277.25118,5.02,8.742,1517.4,304.0,2.02,6046.0,1.048,4.357,CANDIDATE,Kepler
264.63654,42.55,42.77,431.8,376.0,4.75,6564.0,1.461,4.198,FALSE POSITIVE,Kepler
375.408923,4.48,11.438,87.3,858.0,128.15,11357.0,4.528,3.667,FALSE POSITIVE,Kepler
2.17812769,0.78,1.645,61.7,1421.0,963.16,6014.0,0.958,4.494,FALSE POSITIVE,Kepler
67.176626864,9.66,3.1147,1689.9,179.0,0.24,3391.0,0.311,4.936,CANDIDATE,Kepler
0.93378068,0.63,3.706,72.7,1427.0,985.2,4938.0,0.753,4.601,FALSE POSITIVE,Kepler
