orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,label,survey
25.431861399,43.42,5.23771,46565.0,601.0,30.92,5754.0,0.9,4.458,0,Kepler
0.77544539,35.53,1.8764,6791.4,1883.0,2974.07,5861.0,0.865,4.546,0,Kepler
5.40346248,108.46,7.6494,261350.0,1559.0,1398.38,6350.0,1.984,3.921,0,Kepler
332.74984,2.55,14.77,518.1,302.0,1.97,6372.0,1.112,4.375,0,Kepler
6.399107136,59.15,5.21981,376770.0,1031.0,266.9,6133.0,0.935,4.435,0,Kepler
27.4536146,0.95,3.747,136.4,457.0,10.34,4900.0,0.741,4.602,1,Kepler
362.69427,3.54,9.7,439.9,315.0,2.32,5288.0,1.719,3.898,0,Kepler
18.87058705,2.67,3.4701,588.0,701.0,56.97,6103.0,0.949,4.496,1,Kepler
21.81295996,3.38,4.3791,1175.4,639.0,39.33,5601.0,0.999,4.41,1,Kepler
1.2174936,12.9438,2.57,6969.0,2361.0,5165.92,6596.04,1.46,4.2467,1,TESS
29.47316279,48.98,6.4327,12568.0,565.0,24.07,5838.0,0.897,4.529,0,Kepler
4.761705895,2.75,3.3061,497.1,1201.0,491.37,5794.0,1.225,4.263,1,Kepler
3.017155419,38.71,13.3898,1381.8,1486.0,1155.07,5893.0,1.302,4.175,0,Kepler
7.217010987,89.71,4.4215,78714.0,1096.0,341.36,6047.0,1.211,4.246,0,Kepler
1.39862757,2.39,9.625,45.5,3562.0,38048.23,7872.0,3.367,3.732,0,Kepler
14.69808,3.177884,3.7370696,1897.6641496,512.9439621,16.3606551,4362.0,0.733789,4.53943,1,TESS
15.65134872,118.33,4.1553,3104.0,1396.0,898.69,6552.0,3.289,3.586,0,Kepler
8.8849511,12.6838437,1.9958507,16966.9658671,794.7680813,94.2936984,5160.0,0.977054,4.39775,1,TESS
24.3398202,5.09,3.891,777.3,737.0,69.79,5596.0,1.466,4.105,1,Kepler
30.4408598,7.19468,4.586,1500.0,1223.0,371.746,8158.9,1.58,4.34,0,TESS
7.56052209,2.4,3.8573,659.8,914.0,164.9,5895.0,0.94,4.503,1,Kepler
4.5117221,1.40246,1.785,313.0,850.0,86.7681,5245.0,0.79,4.57666,1,TESS
4.9131459,7.84064,1.25,4488.0,825.0,76.9918,5999.0,1.12,4.38,0,TESS
0.986785834,1.19,1.1879,450.0,1054.0,292.35,4041.0,0.567,4.697,1,Kepler
12.30971679,3.82,6.74,396.0,1104.0,350.46,6366.0,1.697,4.045,1,Kepler
8.412008943,50.83,5.41096,136110.0,1100.0,345.76,6247.0,1.314,4.225,0,Kepler
114.73658,12.28,12.0355,4850.0,476.0,12.13,5597.0,1.699,3.963,1,Kepler
4.5620407,2.82,2.8521,81.6,1533.0,1306.97,5343.0,2.506,3.764,1,Kepler
84.644104,34.61,48.182,512.0,1254.0,584.49,5229.0,15.517,2.486,0,Kepler
13.47472742,1.96,2.5995,729.6,634.0,38.21,5395.0,0.734,4.615,1,Kepler
78.0998908,3.37,8.422,656.9,480.0,12.52,5779.0,1.284,4.238,1,Kepler
2.709570339,223.75,5.57527,13171.0,2427.0,8211.89,5030.0,5.208,3.18,0,Kepler
2.113202658,207.71,3.5234,2104.8,1281.0,635.47,5482.0,0.858,4.502,0,Kepler
0.952371227,21.96,3.926,352.5,1870.0,2885.01,6086.0,0.921,4.511,0,Kepler
1.901655058,89.89,4.6545,87321.0,2192.0,5467.3,6929.0,1.704,4.102,0,Kepler
5.7459945,2.06081,1.185,3650.0,393.0,3.99828,3413.0,0.32,4.91,1,TESS
11.08260553,7.34,6.23,601.2,1108.0,355.64,5125.0,2.196,3.674,0,Kepler
6.62761199,82.03,6.15281,227140.0,1204.0,496.41,6316.0,1.333,4.231,0,Kepler
38.90787517,7.98,4.5271,6159.1,523.0,17.66,5779.0,0.956,4.491,1,Kepler
40.8792243,1.62,7.005,413.6,437.0,8.59,5383.0,0.72,4.609,0,Kepler
4.466068,0.9794583,1.6847832,210.7032691,740.9408412,71.2287197,4633.87,0.630715,4.70763,1,TESS
55.884827,2.11,2.283,497.6,438.0,8.7,5668.0,0.868,4.545,0,Kepler
615.16033,4.48,3.958,267.1,430.0,8.08,7937.0,2.711,3.882,0,Kepler
2.065351521,1.03,2.661,173.2,1196.0,485.51,5266.0,0.749,4.536,0,Kepler
1.87885327,0.97,3.302,120.9,1406.0,922.49,5851.0,0.863,4.534,0,Kepler
14.17098745,4.19,3.4804,3070.8,608.0,32.22,5107.0,0.777,4.565,0,Kepler
10.692230094,65.42,5.46939,376650.0,836.0,115.48,6022.0,0.941,4.49,0,Kepler
8.8111022,63.66,5.0683,401.1,1399.0,904.92,6200.0,2.404,3.8,0,Kepler
33.4178173,3.13,4.645,1166.8,448.0,9.56,5136.0,0.744,4.607,1,Kepler
28.1117095,1.19,1.689,119.4,599.0,30.39,5780.0,1.0,4.438,0,Kepler
26.1537851,1.47,1.802,228.6,631.0,37.53,6091.0,0.967,4.487,0,Kepler
10.06524317,1.91,1.369,1053.3,488.0,13.43,4077.0,0.56,4.702,1,Kepler
6.63449721,85.25,22.982,919.1,1719.0,2067.13,6487.0,2.817,3.696,0,Kepler
3.5366743,13.338,2.697,13180.0,1280.0,446.023,5971.0,1.14,4.37,0,TESS
2.544594443,109.72,3.21373,348780.0,1608.0,1582.68,5503.0,1.616,4.033,0,Kepler
28.45489091,6.08,8.1593,1418.6,769.0,82.7,6206.0,1.573,4.159,1,Kepler
0.655094658,26.41,6.159,372.0,2173.0,5290.98,6063.0,1.012,4.476,0,Kepler
8.99088621,2.78,4.2447,469.7,960.0,200.35,5881.0,1.171,4.315,1,Kepler
0.566792936,0.79,2.846,23.0,3114.0,22251.32,6432.0,1.603,4.018,0,Kepler
4.0337201,11.5159,3.48,2868.0,1841.0,1910.26,7369.0,2.22,4.27,1,TESS
1.845610523,77.83,2.337,374.1,2502.0,9283.04,5974.0,2.978,3.639,0,Kepler
10.035381809,4.42,3.4062,2829.7,786.0,90.33,5813.0,0.833,4.561,1,Kepler
23.355341391,21.55,4.60672,38524.0,601.0,30.96,5754.0,0.905,4.534,0,Kepler
341.01495,1.72,5.12,386.0,234.0,0.71,5327.0,0.896,4.456,0,Kepler
236.25776888,2.69,3.3549,168.4,460.0,10.61,6645.0,2.054,3.952,0,Kepler
146.931518,2.89,23.78,257.0,395.0,5.78,6237.0,1.135,4.338,0,Kepler
3.1274634,2.5802896,1.9812695,1331.83693,813.0378617,103.2675998,4225.0,0.693431,4.5756,1,TESS
3.1968838,14.9685779,3.7533697,7958.980656,1671.1249287,1843.1329908,6470.0,1.59715,4.15,1,TESS
1.217266418,14.49,3.3208,5811.5,2378.0,7548.29,6631.0,1.638,4.145,0,Kepler
4.6955986,2.6626375,2.1638721,1969.101717,552.5039779,22.0222982,3719.0,0.512361,4.76941,1,TESS
0.9109508,13.0531,1.473,4720.0,3262.0,18809.1,9421.0,1.79,4.31,0,TESS
20.2340219,0.99,3.674,193.6,562.0,23.53,5528.0,0.71,4.627,0,Kepler
0.73975345,2.09,4.2,481.8,1818.0,2580.0,5271.0,0.935,4.436,0,Kepler
1.766692,1.5574734,1.4196682,830.5082973,700.8548645,57.0208084,3474.0,0.46126,4.77152,1,TESS
119.67747,36.8,32.274,3254.1,379.0,4.9,6075.0,0.969,4.486,0,Kepler
81.871309,1.12,1.606,98.2,480.0,12.59,6343.0,1.115,4.375,0,Kepler
1.0662082,1.0883,1.142,151.0,1515.0,876.703,5668.0,0.93,4.51,1,TESS
1.665878,6.98229,4.956738,85643.986097,463.5504123,10.9121139,3021.0,0.172,5.10725,0,TESS
18.73577127,2.1,3.0356,567.2,568.0,24.66,5188.0,0.795,4.547,1,Kepler
1.540396094,48.81,2.8044,55123.0,1576.0,1455.18,5780.0,1.0,4.438,0,Kepler
80.292171,1.33,1.936,158.6,459.0,10.49,6188.0,1.049,4.42,0,Kepler
0.596087893,1.92,0.7159,105.1,2967.0,18259.79,6049.0,1.827,3.997,0,Kepler
0.8857522,3.19978,1.579,760.0,2198.0,3880.86,6238.2,1.13,4.42,0,TESS
2.8753183,11.1331,1.615,23676.0,846.0,85.1168,4604.0,0.68,4.64,1,TESS
73.7502765,3.78,13.309,233.1,677.0,49.76,6056.0,2.481,3.797,1,Kepler
12.4253356,2.02,27.49,374.4,683.0,51.57,5442.0,0.783,4.541,0,Kepler
50.28635977,3.88,6.3212,1119.3,543.0,20.59,5900.0,1.167,4.309,1,Kepler
3.532822,13.474905,3.44312,11283.619423,1372.1206975,837.7033716,6153.0,1.25,4.34152,1,TESS
11.0765063,12.8076,4.692,4400.0,1033.0,189.348,6460.0,1.86,4.0,0,TESS
0.594276199,266.99,2.0188,220740.0,1564.0,1414.7,4756.0,0.667,4.603,0,Kepler
1.613014741,157.33,4.39594,152120.0,3145.0,23173.2,7832.0,2.779,3.836,0,Kepler
1.5492212,6.80431,2.287,1420.0,2685.0,8634.8,8364.0,1.78,4.25,0,TESS
0.663085361,1.6,1.1522,322.7,1681.0,1894.94,5172.0,0.767,4.6,1,Kepler
0.968980781,1.08,1.517,118.5,1844.0,2730.51,5866.0,1.0,4.473,1,Kepler
310.61299,3.04,2.562,920.0,279.0,1.43,6063.0,1.001,4.47,0,Kepler
21.30181863,0.72,3.8763,87.3,564.0,23.89,5437.0,0.781,4.571,1,Kepler
7.61758198,1.0,3.545,85.4,1020.0,255.32,6202.0,1.072,4.401,1,Kepler
2.02487934,1.0,1.621,145.8,1284.0,643.17,5440.0,0.825,4.496,0,Kepler
6.5344463,15.3823,2.774,3240.0,1559.0,982.822,7715.3,2.67,3.96,0,TESS
20.148807707,68.52,8.52557,526950.0,631.0,37.55,5547.0,0.918,4.447,0,Kepler
2.92928244,38.42,6.794,268.6,2112.0,4706.45,6634.0,2.251,3.831,0,Kepler
1.21475168,5.5,6.93,266.1,3302.0,28091.85,6732.0,3.276,3.632,0,Kepler
5.801880653,19.91,4.2608,41924.0,964.0,203.62,5845.0,0.874,4.541,0,Kepler
19.74733983,2.62,3.4444,480.7,754.0,76.57,6243.0,1.149,4.406,1,Kepler
3.6623918,17.2805567,3.7669692,12253.6582523,1624.5252338,1645.9886958,6600.0,1.48532,4.20892,1,TESS
12.6534664,20.5105778,4.0982077,27095.439949,819.7441326,106.7171624,5394.6,1.18915,3.77,0,TESS
1.237147407,106.18,7.06623,435360.0,2107.0,4680.26,6064.0,1.449,4.16,0,Kepler
1.1578141,1.24,3.253,54.8,2133.0,4895.77,5412.0,1.629,3.941,0,Kepler
77.6114427,2.59,7.1786,814.5,397.0,5.87,5465.0,0.925,4.449,1,Kepler
5.25449393,1.41,3.078,169.0,975.0,213.25,5550.0,0.954,4.5,1,Kepler
0.961292561,92.55,4.64294,325530.0,2344.0,7160.97,6300.0,1.404,4.188,0,Kepler
57.104588,0.98,11.5,144.3,425.0,7.74,5637.0,0.821,4.564,0,Kepler
11.87457664,1.32,1.9797,220.7,728.0,66.33,5523.0,0.88,4.506,1,Kepler
0.512583041,1.07,1.498,114.3,2363.0,7320.09,6077.0,0.999,4.471,0,Kepler
2.178150857,1.11,1.931,162.5,1282.0,636.74,5691.0,0.836,4.56,0,Kepler
56.2279271,2.37,3.57,862.7,366.0,4.22,4959.0,0.756,4.603,1,Kepler
8.76905,21.0089,3.504,14361.0,1341.0,538.251,5906.8,1.59,4.22,0,TESS
2.972047661,24.74,1.198,5945.0,881.0,142.01,4491.0,0.711,4.58,0,Kepler
5.4561177,5.78741,3.1,1360.0,1480.0,796.96,7465.0,1.51,4.31,0,TESS
0.566795196,0.35,2.18,14.8,2066.0,4277.24,5680.0,0.908,4.516,0,Kepler
1.99638423,0.59,2.4,29.4,1590.0,1505.17,6249.0,1.076,4.428,0,Kepler
1.729367077,1.82,1.7442,484.4,1284.0,643.54,5227.0,0.838,4.535,1,Kepler
0.7363132,1.5332682,0.6736853,1322.5461054,840.1706554,117.7581671,3358.0,0.351676,4.438,1,TESS
4.2021893,14.1363,2.742,9310.0,1332.0,523.564,6702.0,1.42,4.29,0,TESS
4.57948235,1.35,3.106,207.1,1040.0,276.82,5569.0,0.954,4.459,1,Kepler
22.673145675,30.92,6.6324,65411.0,684.0,51.67,5619.0,1.153,4.269,0,Kepler
25.5195307,2.9641461,6.6877451,558.3758637,662.8890748,45.6335702,5742.22,1.17321,4.29,1,TESS
1.332580225,2.18,2.057,46.3,3111.0,22103.67,6858.0,3.096,3.731,0,Kepler
1.752567456,26.56,5.4993,607.3,1502.0,1202.54,5739.0,0.996,4.433,0,Kepler
46.882525,1.91,1.93,343.5,513.0,16.4,6045.0,0.955,4.494,0,Kepler
17.72724392,14.77,4.1073,16878.0,741.0,71.06,6181.0,1.006,4.464,0,Kepler
0.94808587,37.72,8.03,229.8,3359.0,30040.23,6875.0,2.856,3.798,0,Kepler
2.5199146,17.7001932,3.7121363,12429.3724559,1730.9375747,2121.5175266,6116.0,1.56419,4.11132,1,TESS
4.028671454,52.42,8.12253,113970.0,1492.0,1169.87,6327.0,1.528,4.168,0,Kepler
0.699985822,46.27,3.02633,389430.0,1653.0,1761.47,5264.0,0.724,4.617,0,Kepler
29.92208104,3.09,2.7716,345.3,782.0,88.52,6127.0,1.637,4.055,1,Kepler
6.62643441,2.54,3.1752,814.6,895.0,151.59,5616.0,0.903,4.529,1,Kepler
0.566801617,0.88,2.75,24.9,3018.0,19598.53,6287.0,1.693,4.064,0,Kepler
0.87630504,22.24,1.11,170.9,1911.0,3156.02,6032.0,0.929,4.508,0,Kepler
1.33254971,1.36,4.69,158.3,1782.0,2377.19,6150.0,1.004,4.41,0,Kepler
12.4227918,1.44,27.29,202.6,634.0,38.29,5279.0,0.72,4.62,0,Kepler
364.14397,2.2,15.37,513.5,259.0,1.06,6039.0,0.951,4.493,0,Kepler
3.48412874,1.16,1.422,161.6,1132.0,389.41,5696.0,0.921,4.519,1,Kepler
2.158398259,101.02,8.1633,93038.0,1829.0,2649.52,5210.0,1.946,3.778,0,Kepler
2.1990638,1.33,3.197,344.8,1087.0,330.97,5003.0,0.707,4.572,0,Kepler
1.332560553,0.4,3.315,31.7,1249.0,574.99,4947.0,0.714,4.621,0,Kepler
3.72277264,22.78,15.869,1114.6,945.0,188.82,5333.0,0.688,4.633,0,Kepler
2.404293523,888.7,4.4649,8150.9,4178.0,71976.93,4697.0,17.032,2.204,0,Kepler
2.8989758,10.0928,1.307,3680.0,1247.0,401.9,5908.0,1.47,4.13,1,TESS
3.3706303,9.3830336,1.5183944,166589.9107386,409.0887836,6.6189834,3133.0,0.222121,5.02671,1,TESS
9.7704486,2.23,2.4517,1897.8,460.0,10.59,3906.0,0.509,4.73,1,Kepler
220.142913,5.94,19.528,1796.4,389.0,5.4,6340.0,1.393,4.163,1,Kepler
0.813166357,1.14,1.4122,173.5,1693.0,1945.44,5237.0,0.887,4.5,1,Kepler
1.161947482,68.69,4.46886,129900.0,2174.0,5300.4,6225.0,1.457,4.204,0,Kepler
5.3829728,3.5038,1.382,1078.0,816.0,73.722,5134.0,0.76,4.61,1,TESS
1.3164901,11.2218,1.389,3580.0,1694.0,1368.05,6341.0,1.78,4.04,0,TESS
1.39772545,1.58,4.129,181.3,1763.0,2275.72,6006.0,1.114,4.38,0,Kepler
16.145671932,2.48,3.7236,941.1,546.0,20.98,4900.0,0.741,4.602,1,Kepler
0.974479091,1.19,1.866,221.2,1513.0,1239.32,5043.0,0.819,4.502,0,Kepler
1.061934307,18.7,3.211,264.8,1696.0,1958.71,5853.0,0.868,4.544,0,Kepler
0.668483615,29.53,2.0909,2899.8,1832.0,2642.17,5546.0,0.81,4.575,0,Kepler
0.3693057,2.1341819,1.0027781,755.6535935,2008.0229649,3842.3392138,5129.0,0.755722,4.61786,1,TESS
180.890384,2.47,1.901,205.3,480.0,12.58,7037.0,1.683,4.136,0,Kepler
44.14579777,62.24,4.088,224230.0,504.0,15.25,5876.0,0.896,4.492,0,Kepler
11.46347165,3.0,2.599,1048.6,752.0,75.57,5456.0,0.943,4.45,1,Kepler
2.027383251,31.12,1.5528,3856.2,1352.0,791.38,5544.0,0.875,4.435,0,Kepler
0.824000125,0.42,0.855,183.1,746.0,73.09,3396.0,0.28,4.991,1,Kepler
10.26231992,1.98,3.568,813.9,509.0,15.89,4316.0,0.54,4.709,0,Kepler
15.288709179,54.56,5.00366,512470.0,509.0,15.84,4464.0,0.719,4.577,0,Kepler
1.245331397,1.61,2.566,38.1,2678.0,12115.45,6106.0,2.477,3.781,0,Kepler
6.397185875,15.02,5.8638,18887.0,981.0,218.59,5780.0,1.0,4.438,0,Kepler
1.824649,5.31,4.2285,3218.5,1508.0,1222.28,6190.0,0.793,4.487,0,Kepler
0.86673,3.54647,1.089,662.925,1739.0,1519.96,5904.0,1.25,4.31,0,TESS
358.101884,0.95,6.393,114.0,242.0,0.81,5786.0,0.856,4.526,0,Kepler
7.69363627,2.12,5.0324,295.1,1069.0,308.61,6086.0,1.216,4.274,1,Kepler
0.597934463,23.2,3.1225,515.0,2126.0,4834.45,6052.0,0.863,4.539,0,Kepler
2.426304127,1.41,2.6624,185.4,1302.0,679.12,5678.0,0.97,4.484,1,Kepler
4.0197555,9.57594,2.688,9750.0,1062.0,211.813,5216.0,0.94,4.44,1,TESS
4.77466043,0.81,3.804,54.3,1137.0,395.06,5727.0,1.104,4.328,1,Kepler
2.866680334,2.93,1.1264,712.4,1045.0,282.64,5238.0,0.764,4.598,0,Kepler
52.802767576,75.82,5.6184,52110.0,472.0,11.73,5835.0,0.901,4.492,0,Kepler
3.185090259,92.5,4.80188,423280.0,1564.0,1414.18,6516.0,1.279,4.249,0,Kepler
5.448321078,2.17,2.2213,529.4,978.0,215.95,5721.0,0.905,4.517,1,Kepler
10.2150168,1.4777754,1.9683066,994.1089045,420.9334696,7.4195034,3763.0,0.447336,4.83739,1,TESS
5.03257009,2.53,4.213,439.1,1047.0,283.49,5970.0,0.908,4.521,1,Kepler
1.7134571,4.95462,1.433,355.0,2240.0,4181.14,8638.0,2.64,3.93,0,TESS
20.729255112,53.87,7.53677,341970.0,567.0,24.47,5256.0,0.802,4.502,0,Kepler
8.098754149,123.02,5.62354,56616.0,1176.0,452.03,6328.0,1.45,4.16,0,Kepler
12.427076,0.82,17.447,47.5,870.0,135.77,5841.0,1.193,4.278,0,Kepler
2.136577151,43.89,2.4682,79078.0,1311.0,698.75,5457.0,0.905,4.442,0,Kepler
38.505224,2.45,5.941,695.2,532.0,18.98,5974.0,0.881,4.504,1,Kepler
290.438547,1.11,12.85,212.9,235.0,0.72,5392.0,0.775,4.557,0,Kepler
15.27443889,2.17,6.0765,206.7,896.0,152.62,5761.0,1.518,4.091,1,Kepler
94.212787,35.89,14.48,55654.0,597.0,30.09,6911.0,1.501,4.038,0,Kepler
5.2435703,12.68,15.864,228.5,890.0,148.79,5558.0,0.722,4.621,0,Kepler
30.9505927,1.51,5.394,301.4,428.0,7.91,4983.0,0.651,4.66,1,Kepler
1.485710994,14.48,2.2874,20824.0,1562.0,1404.81,5624.0,1.018,4.432,1,Kepler
204.818268,5.18,1.93,303.6,525.0,17.9,6060.0,2.93,3.65,0,Kepler
13.22175358,2.38,2.7884,876.5,640.0,39.56,5211.0,0.799,4.556,1,Kepler
0.692807507,46.44,1.49242,25338.0,2057.0,4211.9,5780.0,1.0,4.438,0,Kepler
1.187352427,67.35,4.999,20703.0,2251.0,6067.3,6424.0,1.489,4.186,0,Kepler
3.13877646,0.97,1.6663,174.1,1022.0,257.32,5242.0,0.722,4.556,1,Kepler
2.3927114,14.5439,1.806,13405.0,1351.0,553.561,5967.0,1.17,4.34,1,TESS
8.01500821,2.0,3.0137,363.0,865.0,132.46,5359.0,1.002,4.375,1,Kepler
24.58716355,2.37,3.984,907.5,530.0,18.72,5474.0,0.749,4.605,1,Kepler
7.7690887,2.3663308,2.6251447,1416.7912077,481.070845,12.6577686,3700.0,0.542573,4.70036,1,TESS
4.80912667,44.3,7.9331,134090.0,1270.0,615.74,6462.0,1.166,4.371,0,Kepler
2.757977384,1.69,2.1489,211.0,1332.0,744.97,5919.0,1.0,4.435,1,Kepler
10.306982793,81.21,11.4277,341790.0,960.0,200.8,5912.0,1.217,4.225,0,Kepler
17.20522898,2.22,3.6688,1080.6,553.0,22.05,5211.0,0.689,4.643,1,Kepler
12.1914558,4.6131319,3.3188127,2625.0570737,659.6756823,44.7551381,5418.0,0.840971,4.57259,1,TESS
25.0823402,2.26,6.423,244.6,776.0,85.76,6429.0,1.262,4.241,1,Kepler
4.02582434,1.79,2.8059,265.3,1169.0,440.08,5509.0,1.116,4.308,1,Kepler
2.765621941,34.42,2.3191,8342.2,1134.0,391.86,5423.0,0.828,4.542,0,Kepler
0.938074536,417.01,1.9618,575.9,5718.0,251840.36,4697.0,17.032,2.204,0,Kepler
2.3109689,17.30428,3.4303821,6829.4236495,2068.197749,4324.0354536,6371.0,1.95411,3.94807,1,TESS
88.0712769,2.4,6.758,885.4,330.0,2.79,4939.0,0.819,4.506,1,Kepler
30.86436512,2.23,2.9557,551.3,527.0,18.22,5677.0,0.828,4.563,1,Kepler
14.2628757,2.4765813,6.9350494,913.2067174,980.3628831,153.2069421,5690.0,0.853898,4.58,0,TESS
9.84824649,2.68,5.7471,436.7,947.0,189.82,5814.0,1.248,4.269,1,Kepler
2.8126485,12.0658006,2.8737522,13994.0625365,1269.8918153,614.5934084,5700.0,1.00957,4.39704,1,TESS
365.61087,4.42,16.102,1116.0,273.0,1.32,6060.0,1.068,4.408,0,Kepler
2.0528684,17.6267405,2.6201128,8982.0803562,1909.3436393,3140.923774,6010.0,1.70948,4.13259,1,TESS
231.157554,37.37,8.489,845.6,789.0,91.65,5386.0,11.839,2.78,0,Kepler
1.547426532,3.62,16.1346,532.9,1973.0,3587.69,6612.0,1.264,4.303,0,Kepler
55.119831,1.68,4.703,114.5,622.0,35.48,6297.0,1.506,4.155,0,Kepler
15.582794732,14.0,3.76683,52760.0,397.0,5.86,3849.0,0.546,4.703,0,Kepler
8.0214735,2.3381058,3.2087652,882.3089291,737.0887807,69.7589934,5165.2,0.784618,4.59,1,TESS
401.73243,2.88,1.535,366.4,307.0,2.09,5938.0,1.504,4.12,0,Kepler
15.3573522,13.3280613,3.5894467,21072.3970721,668.6491835,47.2404772,5462.0,0.915391,4.49258,1,TESS
2.4710528,12.1002,3.033,5420.0,2378.0,5313.3,6114.0,0.97,4.52,0,TESS
42.88247951,3.61,9.7471,408.9,709.0,59.6,6143.0,1.763,4.039,1,Kepler
7.061149921,43.71,3.33515,131260.0,842.0,118.87,5585.0,0.798,4.564,0,Kepler
1.6709011,5.3730452,2.2820392,1210.5574745,1959.4946555,3484.153938,7051.0,1.2684,4.42,0,TESS
28.51117639,3.27,4.5941,1844.6,423.0,7.55,4687.0,0.69,4.627,1,Kepler
9.75374033,1.87,2.348,430.8,813.0,103.3,5806.0,0.899,4.528,1,Kepler
11.8886495,11.0233,4.803,7800.0,954.0,138.065,5773.9,1.21,4.28,1,TESS
10.1367283,5.44119,5.341,1059.0,1563.0,992.258,6283.0,1.51,4.17177,1,TESS
9.72869627,42.47,5.628,252.2,1126.0,379.75,6881.0,1.351,4.301,0,Kepler
501.90703,1.83,12.43,306.9,254.0,0.99,6316.0,1.036,4.413,0,Kepler
2.53021,41.44,21.79,367.9,1543.0,1338.82,5780.0,1.296,4.178,0,Kepler
16.5860329,2.09,7.043,231.3,821.0,107.25,5626.0,1.389,4.149,1,Kepler
4.8026561,1.4202459,1.1658648,4358.1157678,370.455897,4.4510969,3231.0,0.213459,5.04064,1,TESS
267.282521,1.43,7.788,471.9,207.0,0.44,4926.0,0.662,4.653,1,Kepler
1.8555745,14.8951809,2.3121742,10888.0377261,1721.8944712,2077.5291591,5651.75,1.40959,4.13988,1,TESS
16.3152,2.23088,1.992,2500.0,630.0,26.312,3625.0,0.31,4.81,0,TESS
358.56462,0.99,11.64,170.2,219.0,0.55,5375.0,0.752,4.531,0,Kepler
32.440339204,44.56,4.50984,287600.0,448.0,9.52,5081.0,0.696,4.578,0,Kepler
14.2563272,1.73,4.796,206.1,797.0,95.22,6140.0,1.027,4.455,1,Kepler
3.397862,18.3834,4.502,9960.0,1870.0,2031.47,6590.0,1.83,4.05,1,TESS
1.332568744,0.58,3.755,24.1,1941.0,3346.25,6620.0,1.081,4.411,0,Kepler
1.665784138,97.27,1.8946,2006.2,2636.0,11424.49,6261.0,2.789,3.686,0,Kepler
2.570431263,50.18,5.49699,76826.0,1411.0,936.9,6244.0,0.971,4.473,0,Kepler
399.49671,1.39,5.351,139.3,286.0,1.59,6224.0,1.177,4.321,0,Kepler
18.019651402,31.77,5.08572,177000.0,544.0,20.7,5278.0,0.659,4.658,0,Kepler
115.28415,2.05,11.39,415.1,374.0,4.63,5780.0,1.0,4.438,0,Kepler
7.41113177,2.45,2.5242,620.5,905.0,158.11,5849.0,0.919,4.517,1,Kepler
2.790643481,0.99,0.6871,202.0,816.0,104.74,4353.0,0.603,4.681,1,Kepler
0.843379985,1.7,1.4474,343.3,1541.0,1329.99,4818.0,0.856,4.481,1,Kepler
6.91986988,1.39,3.4253,170.1,961.0,201.41,5815.0,0.954,4.421,1,Kepler
1.728521892,1.19,3.361,92.2,1678.0,1869.82,5872.0,1.157,4.282,0,Kepler
12.62530918,87.2,3.163,39413.0,1214.0,514.08,6878.0,1.844,4.012,0,Kepler
6.3875739,8.6121163,2.5660579,23994.2960408,495.6126203,14.2590446,3688.0,0.544769,4.78199,1,TESS
6.71738328,37.65,3.60057,164980.0,883.0,143.87,5301.0,0.936,4.416,0,Kepler
0.3859142,7.76491,1.189,5590.0,2999.0,13435.8,6721.0,1.05,4.55,0,TESS
0.918510251,1.77,2.587,52.6,2795.0,14485.22,5837.0,2.338,3.791,0,Kepler
7.97420583,1.85,5.3503,293.1,974.0,212.75,5973.0,1.081,4.386,1,Kepler
9.8480917,0.88,3.079,141.9,711.0,60.47,5289.0,0.748,4.546,0,Kepler
203.511886,2.07,3.671,167.1,442.0,9.02,6967.0,1.565,4.193,0,Kepler
6.2043746,14.9548,5.957,4380.0,1530.0,911.223,6122.0,2.49,3.71,0,TESS
2.31164074,39.73,2.317,488.7,4074.0,65140.27,4883.0,18.427,2.439,0,Kepler
151.863949,2.41,8.577,747.0,318.0,2.43,5713.0,0.893,4.541,1,Kepler
21.22349325,2.63,4.9416,582.9,623.0,35.69,5475.0,0.982,4.43,1,Kepler
2.151384476,66.2,3.34471,263860.0,1725.0,2097.48,6184.0,1.257,4.19,0,Kepler
5.18498961,1.15,2.1397,430.1,652.0,42.62,4325.0,0.56,4.68,1,Kepler
4.4178042,6.4020317,2.5881434,6790.1682056,861.4483375,130.1481354,4864.0,0.785799,4.55,1,TESS
7.298142,1.6,3.024,370.5,786.0,90.04,5119.0,0.834,4.508,1,Kepler
1.009671584,125.31,4.37759,155120.0,3287.0,27692.04,7652.0,2.242,3.974,0,Kepler
0.981399749,1.21,0.5051,158.3,1820.0,2602.14,6038.0,0.898,4.524,0,Kepler
6.30922043,1.37,1.3251,691.2,606.0,31.73,4380.0,0.53,4.71,1,Kepler
10.4137962,8.3814,3.482,1948.0,942.0,131.058,6439.3,1.97,4.12,0,TESS
3.6673005,0.62,3.373,144.9,627.0,36.42,3823.0,0.519,4.729,0,Kepler
4.17363793,2.52,2.738,49.7,2197.0,5511.8,6619.0,3.41,3.595,0,Kepler
3.91794676,0.94,2.549,116.5,1030.0,266.81,5500.0,0.87,4.547,1,Kepler
8.77514782,1.91,3.176,351.9,837.0,115.84,5334.0,1.004,4.372,1,Kepler
289.788624,5.51,2.857,473.9,537.0,19.6,8057.0,2.407,3.946,0,Kepler
0.416995408,0.84,0.8928,112.6,2433.0,8299.79,6150.0,0.781,4.498,0,Kepler
