orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,survey,original_index
10.6306165,2.7943472,1.8847446,775.4826057,806.8992976,100.1839963,5737.0,0.969791,4.47544,TESS,12344
579.6472035,4.054669,4.0952456,564.4270183,306.4736219,2.0849393,6855.0,1.5925601,4.20414,TESS,12345
97.6087634,2.3777411,5.5654641,658.8471408,347.8145617,3.4586932,5830.0,0.823673,4.57203,TESS,12347
3.0749507,1.6050039,1.2179384,1979.2841401,481.4467281,12.6973754,3246.0,0.308247,4.91671,TESS,12349
741.4238314,2.776093,5.2389454,503.5494079,225.5133746,0.6112378,5944.0,1.22039,4.30249,TESS,12350
7.5480709,2.6024598,4.9550247,239.8900935,1271.9314814,618.5515054,6688.0,1.57319,4.19679,TESS,12351
2.118659,1.8325534,1.5585526,664.8120556,884.7099373,144.785351,4002.0,0.69132,4.5511,TESS,12352
5.4240691,2.093707,1.6875037,1766.8589296,487.360439,13.3328224,3500.0,0.465777,4.76752,TESS,12353
3.3784364,5.0917,2.165,1232.0,1483.0,803.224,6311.0,1.41,4.23,TESS,12354
2.6374449,4.35478,1.661,495.0,1123.0,264.845,5355.0,1.96,3.82,TESS,12355
2.5025812,4.90076,2.771,807.0,2671.0,8453.85,5603.0,0.91,4.49875,TESS,12356
13.576858,3.5804,4.628,263.0,1090.0,234.695,6730.0,2.5,3.8,TESS,12358
2.5610662,2.3454,4.338,170.0,2074.0,3075.23,6161.0,1.9,3.95,TESS,12360
1.0604139,4.5487,2.084,1050.0,2239.0,4172.86,5801.2,1.62,4.22,TESS,12361
5.9422824,5.90656,1.911,1160.0,1165.0,306.797,7217.6,1.63,4.11,TESS,12362
13.2689495,7.74981,2.8,770.0,1186.0,328.707,9635.0,2.85,3.92,TESS,12363
1.6089592,4.49321,2.58,320.0,2347.0,5042.03,7029.0,2.42,3.86,TESS,12365
1.0690665,9.4235411,1.4807714,2898.6037459,1922.9650992,3231.5182291,5930.0,1.13442,4.36195,TESS,12366
5.8123508,2.8132678,2.200213,957.5741671,831.7839537,113.1261881,5210.8,0.796856,4.58,TESS,12368
1.4974223,16.7115651,2.2238426,39324.5082012,1375.7109888,846.5055834,5377.0,0.841058,4.5569,TESS,12369
10.6895417,3.7848,3.6496675,643.3958437,1044.7493296,281.558995,6255.0,1.45476,4.19885,TESS,12370
14.3171998,6.37558,5.454,1649.0,1326.0,513.65,7596.0,1.61,4.27063,TESS,12372
9.2172172,14.1810894,7.3550279,2470.4394385,1602.074328,1556.8674784,6840.0,2.7639699,3.72526,TESS,12373
2.0134389,5.85423,1.211,821.0,1657.0,1252.91,8127.0,1.75,4.24828,TESS,12374
3.562038,16.7501675,6.1241184,4495.4158742,2106.5845241,4654.1090944,7042.0,2.42923,3.85746,TESS,12375
4.4742339,5.7449202,2.7863202,3061.515714,1041.2520477,277.8078259,5225.05,1.04312,4.35079,TESS,12376
3.9693722,6.3435,2.005,570.0,1600.0,1088.68,7030.0,2.43,3.86,TESS,12379
2.2676081,6.4197,1.671,880.0,1344.0,541.948,5958.0,2.0,3.87,TESS,12380
3.7590079,7.61924,3.304,869.0,2089.0,3166.13,9505.0,3.13,3.83,TESS,12382
7.0642486,19.7963184,3.6816469,11469.7564374,1190.1619021,474.1821245,5478.8,1.63563,4.4,TESS,12387
0.450264,1.7032799,1.1871566,331.3974583,2118.717907,4762.264913,5366.0,0.898718,4.49884,TESS,12388
3.6989939,1.6399568,3.1680872,198.9402668,1262.4182224,600.2525597,5811.0,1.15018,4.33357,TESS,12389
4.4620528,3.0395927,4.3381703,289.9548667,1456.0031408,1062.111837,5515.2,1.72395,3.91,TESS,12390
39.6251926,17.70843,2.0275642,4527.8284055,673.1703229,48.5311797,5869.0,1.56795,4.07271,TESS,12391
5.9214231,2.8781652,2.2680522,1221.9430373,671.8651016,48.1558813,4361.0,0.687025,4.59663,TESS,12392
1.0929203,1.3599954,1.5258481,377.4316425,1180.0342431,458.2468016,4361.0,0.687025,4.59663,TESS,12393
7.1366507,3.3078706,2.1906434,768.4493836,921.6187961,170.5007507,5559.0,1.01775,4.41401,TESS,12395
2.054238,3.5135858,1.2287948,1994.0593535,937.7646859,182.7664593,4389.0,0.655595,4.64365,TESS,12396
26.0179101,2.5512622,4.5258048,766.5356589,577.1880843,26.2295252,5489.0,0.913252,4.44576,TESS,12398
4.4719937,1.08366,2.619,170.0,1065.0,214.229,5364.0,0.89,4.5,TESS,12401
9.3305377,15.2895,5.232,5610.0,1158.0,299.515,6238.0,1.96,3.94,TESS,12402
5.2574854,2.88855,2.05,1250.0,804.0,69.4717,4846.0,0.76,4.57,TESS,12403
7.6247217,2.26441,1.972,813.0,711.0,42.4746,5343.0,0.82,4.58,TESS,12404
25.7086236,2.81726,3.831,1430.0,531.0,13.2098,5343.0,0.82,4.58,TESS,12405
16.155134,2.42196,3.528,590.0,696.0,39.0235,5785.0,1.01,4.45,TESS,12406
4.7259317,16.7543131,2.7740362,6309.6615331,1543.7606642,1342.2730931,6203.0,1.85891,3.98,TESS,12408
4.90826,15.7889,4.324,8881.0,2317.0,4791.11,7995.0,1.83,4.2,TESS,12410
17.7424733,2.00179,3.082,880.0,527.0,12.8216,4926.2,0.69,4.67,TESS,12412
5.412802,11.0171044,4.5898431,5278.1957566,1346.375787,776.5799485,6468.0,1.47364,4.22,TESS,12413
4.6182631,13.3976162,2.7008637,20287.618268,964.8475089,204.8121523,5328.0,0.889218,4.50337,TESS,12415
3.4505658,12.8140087,3.0397698,15044.6453237,1163.188716,432.6350726,5402.0,1.04301,4.37462,TESS,12417
6.6363577,12.2701,6.385,7470.0,1345.0,543.643,5490.0,1.46,4.09312,TESS,12419
3.0413391,25.3471107,1.5149962,27645.4859583,961.0799713,201.6318379,4034.0,1.02777,4.21431,TESS,12421
1.7590566,20.9577864,3.5349264,10499.9757194,2236.2766989,5910.4855015,6250.0,1.9992501,3.91912,TESS,12424
5.8929985,16.0223,3.788,17850.0,1198.0,342.766,6182.0,1.17,4.3753,TESS,12425
3.3792358,13.059562,2.8993928,18782.5364499,1137.3474484,395.4518688,5529.0,0.948617,4.47066,TESS,12427
4.3745757,18.8478934,4.8649118,8101.7247421,1831.5756099,2659.6250101,7305.0,1.99827,4.05424,TESS,12429
4.0434287,16.7752,3.388,8960.0,1494.0,827.311,6557.0,1.75,4.08473,TESS,12430
10.3088724,2.2122841,2.2763645,372.3295802,845.6661185,120.8695,5834.0,1.0173301,4.44433,TESS,12432
5.2410659,12.4231453,3.0113696,8947.1015296,1223.0165958,528.7500273,6064.0,1.28562,4.27292,TESS,12433
4.1596197,9.3574411,2.4127131,17837.7774982,749.515043,74.5834411,4230.0,0.711036,4.55383,TESS,12436
2.7519172,13.4019,1.329,9811.0,1186.0,328.515,5856.0,1.28,4.25,TESS,12437
0.7649571,12.9538,1.094,1900.0,2971.0,12939.9,6307.9,1.65,3.97,TESS,12438
10.6925011,4.01292,3.491,1200.0,865.0,93.3426,5844.0,1.15,4.34318,TESS,12439
8.8517354,3.6624912,4.3401879,1034.8661285,947.2477653,190.2722086,6138.0,1.07689,4.43818,TESS,12440
3.4149091,13.9171881,2.7231879,13219.6475165,1228.3213942,537.9836369,5480.0,1.13032,4.31394,TESS,12441
3.939371,13.6344163,5.8132051,4051.5089426,1703.4303761,1989.8418083,5904.4,2.0955601,3.84,TESS,12447
5.7475343,6.43097,1.846,11890.0,528.0,12.9407,3750.0,0.58,4.67041,TESS,12448
28.6648749,3.15161,5.395,1025.0,917.0,117.442,4818.0,0.69,4.65,TESS,12450
2.7708596,12.2577,2.17,22640.0,1058.0,208.594,4975.0,0.79,4.55845,TESS,12456
7.014001,3.6528621,2.9681334,1646.6732684,752.2846294,75.6935339,4975.0,0.789304,4.55845,TESS,12457
2.7586362,7.78435,2.868,4240.0,1475.0,787.087,5774.0,1.17,4.32015,TESS,12468
2.6890703,15.2271225,2.1209962,38330.4094984,1012.661107,248.5292583,4844.0,0.785703,4.54518,TESS,12475
3.9540617,13.1238,3.869,5820.0,1477.0,792.078,5773.0,1.69,4.03,TESS,12478
4.4331838,12.5157,3.856,9166.0,1268.0,430.349,5667.0,1.26,4.24,TESS,12484
2.5693728,2.18392,2.471,290.0,1567.0,1001.28,6156.0,1.34,4.25196,TESS,12486
3.6001959,16.1928,2.887,7820.0,1619.0,1141.26,7172.0,1.75,4.16,TESS,12487
3.4902115,2.05978,2.449,366.0,1352.0,555.873,6111.0,1.09,4.43,TESS,12489
5.5387718,2.07738,3.163,439.0,1219.0,366.683,6111.0,1.09,4.43,TESS,12490
2.0348789,3.57655,2.379,176.0,4867.0,93196.9,8279.0,2.94,3.81,TESS,12493
710.6982018,2.0928405,7.1450196,691.3914728,243.9123864,0.8364817,5334.0,0.796254,4.6001,TESS,12494
19.4723789,17.3337286,7.7309404,7062.8806063,1052.1008534,289.5679511,7182.7,1.9674799,4.24,TESS,12497
5.4107024,2.9859726,0.7211954,22498.1066362,299.447353,1.9002158,2938.0,0.185013,5.14513,TESS,12498
104.6162557,15.8235575,9.3317949,6111.4633395,562.0116791,23.5777503,6115.26,1.97585,3.90726,TESS,12499
3.4672779,2.1135466,0.4055928,3657.0603553,492.9988422,13.9606166,3383.0,0.332564,4.89132,TESS,12500
194.2432864,4.4714848,9.2564583,810.9983952,477.6516387,12.3017271,7923.0,1.5184,4.35405,TESS,12504
20.9040576,4.53003,5.197,930.0,1260.0,419.568,5708.0,1.0,4.44413,TESS,12505
10.9776867,5.76837,3.596,860.0,1542.0,938.995,5708.0,1.0,4.44413,TESS,12506
9.7607632,2.22799,1.967,790.0,653.0,30.3621,5558.0,0.8,4.62634,TESS,12508
5.8795752,1.8721219,2.0778157,1352.7622114,498.6247907,14.6088648,3611.0,0.492759,4.74,TESS,12523
6.6629951,3.7022837,1.3454748,949.4386612,1021.2631882,257.0820256,5975.0,1.07392,4.42,TESS,12532
2.5048178,3.9467,2.077,1723.0,1282.0,448.655,5328.0,0.92,4.47,TESS,12537
5.9167817,18.1119,1.286,27909.0,577.0,18.5055,4781.0,1.05,4.29,TESS,12538
0.745637,7.71235,0.671,932.0,2202.0,3906.17,6984.0,1.96,4.04,TESS,12541
3.3129214,4.28877,2.097,1815.0,1119.0,260.965,5512.0,0.98,4.44,TESS,12543
1.8868756,4.8297,2.393,368.0,2734.0,9275.7,7751.0,2.57,3.81,TESS,12545
0.3011506,1.2801124,0.6404841,1457.6973975,1027.596418,263.5186329,3304.0,0.286178,4.96212,TESS,12546
20.3129649,10.8026737,7.1852402,5194.3258042,866.2905237,133.0991422,6490.0,1.4658999,4.23,TESS,12547
39.1076478,1.4669377,9.0245368,337.4561615,458.2261962,10.4193507,5490.0,0.796293,4.61819,TESS,12548
522.6272677,2.2445426,9.8639237,238.5844154,279.9010524,1.4505715,6199.0,1.40973,4.21534,TESS,12549
3.792456,1.4571721,1.2264922,3553.2788818,414.6491761,6.9862517,3319.0,0.218553,5.03236,TESS,12550
32.291901,5.1460938,8.0916468,1517.2139238,616.6120377,34.1640224,6013.0,1.23318,4.438,TESS,12551
6.5812768,1.6765354,4.663367,55.2290807,1005.888008,241.9466004,5217.0,2.2631199,4.438,TESS,12552
3.7634028,2.4144238,2.5259027,140.4352916,1728.4676115,2109.4342142,6491.0,1.89742,4.00559,TESS,12555
8.9356558,2.0224563,1.9539147,420.5298106,789.8093802,91.9623692,5631.0,0.851957,4.57723,TESS,12556
743.4843888,5.4510788,3.8041623,5535.4604085,360.5530878,3.9939064,5342.0,0.697666,4.71456,TESS,12558
692.5150646,2.2782015,2.6383141,1810.2811624,165.7679643,0.1784528,3614.0,0.531248,4.71017,TESS,12560
2.0844882,1.881105,1.5541575,609.0046533,983.115793,220.7698145,4443.39,0.713304,4.57662,TESS,12561
0.8409429,1.6732084,1.1780506,549.3465906,1088.3303343,331.5613798,3830.0,0.608498,4.64404,TESS,12562
23.5422422,2.3109407,3.2390849,1411.9717256,358.4266471,3.9005169,3830.0,0.608498,4.64404,TESS,12563
14.0063765,2.26316,1.971,300.0,583.0,19.2603,5899.0,1.33,4.22221,TESS,12564
1.1759834,7.7193559,0.9928338,14881.4796123,768.6592267,82.500462,3054.0,0.512881,5.08962,TESS,12566
13.4755461,1.5718719,2.2763948,1090.0934414,382.427399,5.0549516,3710.0,0.469524,4.7642,TESS,12569
10.7155521,1.4160391,2.727777,424.299807,509.258495,15.8954977,4207.0,0.623617,4.66778,TESS,12570
0.768988,2.01326,0.512,870.0,807.0,70.4453,3734.0,0.54,4.69992,TESS,12571
27.9815639,2.85252,4.901,722.0,803.0,69.3133,5905.0,1.16,4.34239,TESS,12572
10.4834062,3.5119412,3.2981777,1767.8841835,541.6077626,20.3357654,4271.0,0.677846,4.60188,TESS,12573
8.6239097,2.9176946,2.6192964,675.1210806,842.4208274,119.024779,5917.0,0.878735,4.58257,TESS,12575
17.5288347,2.8950078,2.1115133,1131.5075681,572.8570065,25.4510626,5164.0,0.829519,4.5371,TESS,12577
0.9167992,0.6115871,1.3578155,39.0383592,1792.0450656,2437.3433306,5659.0,0.973028,5.62196,TESS,12578
5.3909915,2.22182,1.954,570.0,861.0,91.5265,5405.0,0.87,4.53628,TESS,12582
13.1187746,2.9857871,4.5278413,333.0027831,1181.1005716,459.9054123,7800.0,1.57458,4.31091,TESS,12584
25.9213509,1.9119702,2.1208392,589.3171527,488.4956168,13.4574783,5011.0,0.786678,4.56555,TESS,12587
4.1194175,2.68492,2.057,722.0,1087.0,232.099,5598.0,0.98,4.45,TESS,12594
4.6663795,13.2255,2.526,6900.0,1438.0,711.568,7712.0,1.57,4.31,TESS,12595
8.2003748,15.9053,2.168,1521.0,1337.0,530.919,6011.0,1.76,3.99,TESS,12596
2.7875233,15.2099907,1.7384121,8077.6726128,1554.2526706,1379.1372564,6408.3,1.27487,4.34,TESS,12602
5.5109534,3.08109,2.411,520.0,1121.0,262.935,6404.0,1.31,4.31,TESS,12608
2.3494903,14.6551,2.014,9053.0,1690.0,1355.37,7418.5,1.51,4.31,TESS,12609
2.6921752,16.0682,3.246,9194.0,2242.0,4194.73,7461.4,1.68,4.22,TESS,12610
5.2289874,2.3513,3.386,320.0,1342.0,538.64,6213.0,1.28,4.3,TESS,12613
13.8338893,10.4349704,1.4260598,8899.362156,556.929421,22.7363971,4225.95,0.876814,4.37245,TESS,12615
5.3193755,19.6684639,6.6913995,6537.0839819,1698.9307701,1968.900323,6350.0,2.3693399,3.78918,TESS,12616
1.5538188,1.2643202,0.923936,3449.9519182,525.2017443,17.9814886,3244.0,0.192729,5.07736,TESS,12617
3.4878754,16.8851071,2.8827447,18093.4842065,1314.8674761,706.3971426,5752.44,1.22041,4.27789,TESS,12618
3.4732399,16.6589645,4.3731099,10338.2192807,1767.1168865,2304.5286397,7406.97,1.56373,4.27763,TESS,12620
4.1074291,3.971632,3.0844055,900.9217753,1171.7048355,445.4447971,5205.0,1.30055,4.45924,TESS,12621
1.3887494,15.9057,1.38,3301.0,2945.0,12503.9,7825.0,2.08,4.07227,TESS,12622
2.191342,2.301946,1.8100691,1062.791258,1007.7178174,243.7119088,4384.23,0.720126,4.438,TESS,12627
714.6970956,2.491011,5.6919436,457.0864505,221.0985478,0.5647608,6324.0,1.12577,4.37047,TESS,12630
721.5622191,4.5521238,4.5933413,2177.931991,195.7514704,0.3470093,6294.0,0.968886,4.53886,TESS,12632
33.6356252,2.3945586,3.884357,724.0198395,497.9403065,14.5288129,5614.0,0.821642,4.60434,TESS,12633
63.1448519,2.8828549,4.9925509,1697.0188103,295.9907568,1.8139846,4152.0,0.702045,4.55825,TESS,12634
14.3540583,2.8052104,2.5122529,1053.0719668,635.2583194,38.4877433,5142.48,0.86465,4.50291,TESS,12639
3.990679,2.7025526,2.7900392,670.2495772,1207.4504214,502.3405437,6153.0,1.02672,4.48335,TESS,12641
13.0780555,3.3632641,4.4541336,932.1214968,812.9001083,103.1976309,6153.0,1.02672,4.48335,TESS,12642
2.6857229,2.8622325,2.2391182,632.8097747,1378.8564659,854.2741042,5978.0,1.06715,4.42301,TESS,12644
3.6022377,1.1671855,1.032552,2229.9856882,427.9661854,7.9279121,3266.0,0.242091,4.99716,TESS,12646
5.0256637,1.4655752,1.8885767,650.1415697,559.6083706,23.1770314,3782.0,0.518021,4.72167,TESS,12647
10.7387039,1.7168904,1.5317637,803.3539058,434.4749293,8.4213145,3782.0,0.518021,4.72167,TESS,12648
0.3181853,1.78228,0.762,480.0,1776.0,1654.43,4242.23,0.75,4.5065,TESS,12649
5.0872348,17.9284,8.035,4037.0,2832.0,10680.9,8972.0,3.02,3.83,TESS,12650
8.9299483,12.6566078,3.2002668,26516.4016202,625.1069435,36.0859625,4379.0,0.777586,4.49,TESS,12651
8.8346147,2.5385619,3.0143987,646.0966072,884.5519427,144.6819536,5991.0,0.968041,4.50886,TESS,12652
11.0696104,2.5924247,3.1681143,591.1055416,820.4934142,107.1078742,5991.0,0.968041,4.50886,TESS,12653
15.0758735,2.41942,3.502,645.0,735.0,48.6781,5744.71,1.01,4.44026,TESS,12655
2.6672418,8.5917,2.858,11150.0,1166.0,307.867,4432.0,0.77,4.5,TESS,12657
11.1878978,10.1018,2.457,8190.0,683.0,36.1679,5721.0,1.07,4.39,TESS,12658
18.6224802,12.759,4.088,9890.0,843.0,84.0311,5654.5,0.99,4.44,TESS,12659
16.3764188,4.23355,4.775,1230.0,913.0,115.374,6397.0,1.24,4.36,TESS,12660
10.6936683,12.2512,2.411,10680.0,688.0,37.24,5820.0,1.14,4.34,TESS,12661
3.6749802,11.714,1.743,23820.0,864.0,92.6245,5134.0,0.72,4.66,TESS,12662
3.439221,6.2369,1.693,5050.0,916.0,117.243,5053.0,0.87,4.48,TESS,12663
8.115667,5.8543726,0.9600196,1807.4400226,1098.7796748,344.4795703,6200.0,1.35175,4.25,TESS,12664
6.0142432,2.96676,2.262,1210.0,887.0,103.111,5575.0,0.85,4.58,TESS,12665
1.0451165,6.13091,0.794,1010.0,1638.0,1195.11,5921.2,1.52,4.11,TESS,12666
1.5090806,14.3177,1.796,26050.0,1218.0,365.719,4674.0,0.84,4.46,TESS,12668
4.7034187,2.58065,1.937,1390.0,741.0,50.104,4481.0,0.69,4.6,TESS,12669
5.2916448,10.1289,2.645,17870.0,745.0,51.2343,4397.1,0.75,4.56,TESS,12670
3.0002713,12.4821,3.519,8490.0,1587.0,1054.22,5902.3,1.26,4.27,TESS,12671
3.6831574,12.4845,4.43,6190.0,1733.0,1500.66,6304.0,1.66,4.09,TESS,12672
17.9450925,13.3791,1.673,16550.0,427.0,5.5686,5681.0,1.01,4.44,TESS,12674
1.0049552,5.19137,0.92,8600.0,787.0,63.8249,3210.0,0.42,4.81,TESS,12675
15.5014296,10.8287,1.663,90070.0,254.0,0.691797,3382.0,0.36,4.87,TESS,12678
17.1470323,5.37173,3.895,2310.0,727.0,46.4785,5689.0,1.13,4.34,TESS,12679
6.6132132,15.5423,5.646,10010.0,1389.0,619.404,6110.0,1.58,4.1,TESS,12680
4.8667353,16.8337,0.728,6370.0,679.0,35.4585,5383.0,1.03,4.38,TESS,12681
4.2430633,12.965,3.582,7270.0,1289.0,459.164,5595.0,1.53,4.07,TESS,12682
3.5779775,2.15124,1.795,830.0,755.0,54.0709,3991.0,0.61,4.67,TESS,12683
13.291966,8.65633,2.48,7360.0,652.0,30.0086,5042.0,0.9,4.45,TESS,12684
4.0589926,5.84962,0.789,2440.0,640.0,28.012,5556.0,0.99,4.44,TESS,12685
4.7743169,12.3583,2.968,10690.0,1096.0,239.866,5549.0,1.18,4.29,TESS,12686
17.4314043,9.8169,4.06,8180.0,714.0,43.2591,5923.0,1.08,4.4,TESS,12688
3.0421828,14.5498,2.628,20390.0,1257.0,414.535,5582.5,1.0,4.43,TESS,12689
6.4879123,16.7425,1.648,7260.0,863.0,92.2897,6782.0,1.73,4.13,TESS,12692
7.0308254,3.61495,3.198,1560.0,973.0,149.202,5516.0,0.9,4.51,TESS,12693
7.9461192,13.6973,2.339,8750.0,739.0,49.6833,5416.0,1.38,4.13,TESS,12694
3.313358,14.6999,3.014,6230.0,1489.0,817.242,6209.0,1.87,3.97,TESS,12695
7.7688831,11.4556,1.353,7970.0,704.0,40.9939,5851.0,1.14,4.35,TESS,12696
8.5725884,10.4135,4.495,4880.0,1076.0,222.607,5807.0,1.5,4.11,TESS,12699
4.0519584,10.7206,0.666,5310.0,619.0,24.4556,5147.0,1.12,4.28,TESS,12700
5.629318,14.4974,1.847,8030.0,849.0,86.4308,5885.0,1.53,4.1,TESS,12702
35.7861915,13.2073,2.924,20160.0,478.0,8.69035,5755.0,0.85,4.59,TESS,12703
4.1249095,10.7709,3.025,5480.0,1285.0,453.643,6007.5,1.44,4.16,TESS,12704
4.2333233,12.5093,2.325,10850.0,1070.0,217.929,5696.0,1.14,4.33,TESS,12705
10.1766089,11.0026,4.474,7980.0,981.0,154.351,5452.0,1.19,4.26,TESS,12706
8.5821795,9.30439,3.835,6790.0,974.0,149.861,5818.0,1.1,4.38,TESS,12708
3.121702,14.8115,3.323,12650.0,1500.0,842.648,5944.0,1.29,4.25,TESS,12709
5.1155806,13.6976,3.042,6250.0,1219.0,366.902,6349.0,1.71,4.07,TESS,12710
11.9140328,9.89059,5.076,3050.0,1040.0,194.396,5359.0,1.77,4.08,TESS,12712
0.4709937,14.5973,0.336,1900.0,2019.0,2761.87,6719.0,1.47,4.26,TESS,12713
3.3560085,15.1419,3.354,10850.0,1771.0,1635.6,5906.0,1.27,4.26,TESS,12714
1.4798437,8.37272,2.702,3090.0,1909.0,2205.43,5475.0,1.5,4.07,TESS,12716
8.8720052,8.76898,3.592,4370.0,916.0,117.013,5626.0,1.31,4.2,TESS,12717
7.9144674,14.5746,3.114,20760.0,833.0,80.2209,5431.0,1.0,4.42,TESS,12718
5.2376102,16.2444,6.518,3830.0,2170.0,3686.59,7666.0,2.59,3.87,TESS,12720
4.1583367,16.0152,3.043,9610.0,1736.0,1509.9,8131.7,1.55,4.35,TESS,12721
5.1409029,8.29803,2.265,5830.0,1057.0,207.445,6282.4,1.07,4.47,TESS,12722
14.3953055,11.615,2.87,17315.0,612.0,23.3681,4850.0,0.77,4.56,TESS,12723
3.7810832,15.3456,3.069,8030.0,1434.0,702.278,6364.0,1.59,4.14,TESS,12725
10.8910909,10.6208,3.992,4350.0,1016.0,177.179,6619.0,1.61,4.17,TESS,12726
3.6590997,14.6976,2.955,8630.0,1488.0,814.239,6624.0,1.58,4.18,TESS,12727
3.572359,3.43709,2.731,1300.0,1314.0,495.575,5730.0,0.92,4.52,TESS,12728
2.0763072,12.6426,1.223,16220.0,1100.0,243.693,5805.0,0.95,4.5,TESS,12729
4.2971136,14.1426,2.775,26010.0,1000.0,166.22,5203.0,0.85,4.53,TESS,12730
7.151653,22.4773,1.193,11740.0,720.0,44.731,5635.0,1.14,4.32,TESS,12731
6.0879495,12.8134,1.639,26720.0,526.0,12.8029,3971.0,0.66,4.6,TESS,12732
6.9279673,9.55039,1.868,6830.0,806.0,70.231,5950.0,1.04,4.44,TESS,12733
4.0681112,9.75584,3.284,2150.0,2283.0,4517.28,7070.0,1.78,4.13,TESS,12735
1.8911553,21.7999,1.085,14530.0,1342.0,538.48,5711.0,1.01,4.44,TESS,12736
5.3054422,17.4742,3.785,18200.0,1324.0,510.647,6473.0,1.27,4.35,TESS,12737
6.2356356,9.02698,5.544,2470.0,1397.0,633.344,5854.0,1.76,3.97,TESS,12738
2.8564778,21.5886,4.678,5320.0,2665.0,8379.19,5777.0,1.65,4.02,TESS,12739
2.4849639,14.0194,2.977,6830.0,1710.0,1421.21,6252.0,1.6,4.11,TESS,12743
4.1034672,10.5038,2.918,6920.0,1427.0,689.785,6753.0,1.27,4.39,TESS,12744
6.2185453,19.4459,3.122,7840.0,1480.0,798.226,7968.0,2.14,4.06,TESS,12745
4.8013522,14.2355,4.644,4690.0,1622.0,1151.39,6399.9,2.11,3.9,TESS,12746
7.5395871,4.39334,2.44,2920.0,759.0,55.2646,5223.0,0.78,4.6,TESS,12747
5.2192426,3.8343,2.45,1500.0,1035.0,190.795,5688.0,0.99,4.45,TESS,12748
4.1018859,13.8992,3.576,10690.0,1462.0,759.181,6327.7,1.31,4.3,TESS,12749
1.3832999,16.4864,2.774,9020.0,2842.0,10840.4,5786.0,1.16,4.33,TESS,12750
8.2617663,2.3414536,2.5663307,1418.3308985,531.2398464,18.8227716,4105.0,0.6194,4.60015,TESS,12751
3.2141617,11.8959,1.618,3370.0,1291.0,462.146,7137.0,1.72,4.17,TESS,12752
5.0467874,9.9097,4.516,7190.0,1564.0,995.585,6252.0,1.08,4.45,TESS,12753
5.3970484,11.7601,6.194,2800.0,1639.0,1200.61,5996.0,2.24,3.78,TESS,12754
3.6307276,14.0586,3.198,10550.0,1506.0,855.031,6350.0,1.25,4.35,TESS,12755
22.7273078,19.0824,2.485,6510.0,677.0,34.998,6243.0,1.98,3.93,TESS,12756
2.0804611,11.5464,3.608,5260.0,2165.0,3648.06,6434.0,1.6,4.14,TESS,12757
5.7627112,15.7774,3.501,9670.0,1631.0,1176.49,6589.0,1.48,4.24,TESS,12758
3.0629783,14.5105081,3.0551871,4201.1811431,1912.9129538,2303.34,7691.0,2.05,4.11671,TESS,12760
3.7863767,9.94411,5.123,2190.0,2044.0,2897.86,6892.9,2.16,3.95,TESS,12761
4.3591525,3.61577,3.559,1030.0,1394.0,626.954,5866.0,1.2,4.3,TESS,12762
5.8679992,14.2889,5.605,4550.0,1735.0,1505.89,7054.0,2.16,3.96,TESS,12763
1.6025971,10.4975,2.212,13050.0,1528.0,905.776,5164.0,0.95,4.43,TESS,12764
1.9326573,10.5088307,1.6191056,14051.9827876,1196.3465579,484.1155352,4909.0,0.861743,4.47,TESS,12765
2.7319222,13.2415,3.913,3880.0,1927.0,2289.27,5473.0,2.08,3.79,TESS,12766
7.2644599,15.0763,3.233,7988.0,1295.0,468.187,6617.0,1.64,4.15,TESS,12767
1.9491813,15.8333,3.119,11670.0,2165.0,3650.34,6472.0,1.36,4.29,TESS,12769
2.8894603,13.0354,2.561,17030.0,1304.0,480.071,5604.0,0.97,4.46,TESS,12771
1.7454828,14.1453349,1.923273,6919.1303309,2012.9003882,3879.8071248,6674.0,1.4871401,4.24,TESS,12772
8.6000244,4.55822,3.974,1620.0,1020.0,180.356,5700.8,1.14,4.33,TESS,12773
2.4732088,15.4982,2.244,2740.0,1826.0,1846.66,6643.0,1.87,4.04,TESS,12774
10.4137997,10.0431,3.774,6720.0,919.0,118.725,6079.0,1.2,4.33,TESS,12775
2.9588764,14.8585,2.682,12900.0,1668.0,1285.38,6041.0,1.13,4.38,TESS,12776
3.8074213,15.4202705,4.4775157,8643.7888966,1358.6227154,805.2235864,5296.0,1.56375,4.01,TESS,12777
10.7490194,11.4707,2.256,9240.0,639.0,27.7925,5424.0,1.14,4.3,TESS,12778
4.6942884,16.4932,3.224,5310.0,1546.0,948.685,6400.0,2.03,3.93,TESS,12780
3.3583921,8.84831,2.644,9170.0,1200.0,344.843,5177.0,0.91,4.46,TESS,12782
6.4311106,11.4436,2.385,5930.0,1050.0,202.251,6741.0,1.45,4.27,TESS,12783
5.6984189,10.8479,4.475,4031.0,1706.0,1406.27,7528.0,1.74,4.2,TESS,12784
3.5037708,13.0482,2.716,6140.0,1383.0,608.189,6107.0,1.42,4.19,TESS,12785
4.3930669,14.0261,2.33,11110.0,1134.0,275.326,6328.0,1.32,4.3,TESS,12786
7.5002702,11.2467,2.487,8750.0,812.0,72.4941,5644.0,1.14,4.32,TESS,12787
3.4658629,15.0462,3.301,9580.0,1620.0,1145.52,6688.0,1.49,4.24,TESS,12792
